# Stellar spectrum generated with Kurucz-Korg pipeline
# Teff=5777.0 K, logg=4.44, [Fe/H]=0.0, [α/Fe]=0.0
# Wavelength(Angstrom)  Flux  Continuum
17184.0  876875.2640664158  888691.7981160685
17184.5  885247.176003937  888601.1479897783
17185.0  888058.4187329869  888510.5095557136
17185.5  888011.4239133756  888419.8717807216
17186.0  887578.3845318649  888329.2456024009
17186.5  887862.63745756  888238.6206119118
17187.0  886686.9458701105  888148.0065386159
17187.5  887067.2075021303  888057.3932127611
17188.0  885757.4548435429  887966.7918114245
17188.5  887569.6188521185  887876.1461240716
17189.0  887484.798328856  887785.5125093585
17189.5  878977.3428095892  887694.8074859721
17190.0  887273.8331660711  887604.1148121925
17190.5  887004.2630829209  887513.4198545335
17191.0  887033.328963119  887422.7370039761
17191.5  886875.9319920442  887332.0518436467
17192.0  886488.8421649892  887241.3783157696
17192.5  882981.0522581795  887150.702601036
17193.0  883731.2168339232  887060.038905483
17193.5  885595.4184091196  886969.3725175414
17194.0  886345.4687689659  886878.7175960452
17194.5  886290.1840306675  886788.0605606685
17195.0  885670.1480369207  886697.4146216189
17195.5  885802.663083937  886606.7255262845
17196.0  885561.7225848278  886516.0888486806
17196.5  885397.3902993515  886425.4489762764
17197.0  884850.5631646139  886334.8214738625
17197.5  864327.3585985455  886244.1903678162
17198.0  884103.2691162841  886153.5713630446
17198.5  880234.5102163942  886062.9864104697
17199.0  856828.8467628615  885972.4130425972
17199.5  877310.1147298531  885881.8718540032
17200.0  879613.1636399676  885791.3417538075
17200.5  883186.2899671536  885700.8107941597
17201.0  884071.5815357044  885610.290610163
17201.5  884328.1106862633  885519.7689311353
17202.0  884472.718392065  885429.258903568
17202.5  884368.3368346608  885338.7467167533
17203.0  884416.5504775449  885248.2463038745
17203.5  884387.4747080508  885157.7438039081
17204.0  883047.2657590075  885067.2527776782
17204.5  884266.9795468576  884976.7594534283
17205.0  840321.3486732316  884886.277476827
17205.5  884041.3155033941  884795.7934396776
17206.0  883966.5103726303  884705.3208941318
17206.5  882016.9120766467  884614.8457853004
17207.0  882286.1312096355  884524.3823979761
17207.5  883419.0169711035  884433.9158348036
17208.0  881556.5034846802  884343.4614894282
17208.5  879394.3171204625  884253.6948728111
17209.0  604503.4493809353  884163.940082363
17209.5  878522.8508800226  884074.5557931472
17210.0  877920.284803732  883985.1826360944
17210.5  733472.6562012384  883895.8203277622
17211.0  881369.4272777407  883806.469359162
17211.5  882650.5367114819  883717.1286392204
17212.0  881026.3356198769  883627.7992908041
17212.5  882640.7968556853  883538.4808752366
17213.0  882129.0316099577  883449.1735865539
17213.5  854708.5885148792  883359.8769225957
17214.0  882176.2082461665  883270.5913579587
17214.5  882555.7160804742  883181.3166880249
17215.0  882453.8624829878  883092.0531788452
17215.5  882472.6932339862  883002.800305197
17216.0  882363.9935441045  882913.5583866393
17216.5  881974.4996657218  882824.3276092736
17217.0  881256.0430653935  882735.1077532824
17217.5  881652.328151796  882645.8988926291
17218.0  881352.1024626658  882556.7009018848
17218.5  881760.4008828562  882468.265281996
17219.0  880462.377345197  882379.8413894942
17219.5  881433.9487030364  882291.640025246
17220.0  881235.2334432037  882203.4494130673
17220.5  880928.5942642601  882115.2590081078
17221.0  880319.7878602525  882027.0798152905
17221.5  878194.8686392078  881938.9007610795
17222.0  877166.2962967699  881850.7330201587
17222.5  880195.0407293821  881762.5656813727
17223.0  880259.3926619474  881674.4091514843
17223.5  880139.4378512888  881586.2537201652
17224.0  879569.6611945137  881498.1091504147
17224.5  879237.5063076582  881409.9647602821
17225.0  879167.0979418262  881321.8319343583
17225.5  878777.8207814664  881233.7000640511
17226.0  867753.9344595867  881145.5789390947
17226.5  877679.0268486314  881057.4587194439
17227.0  875884.8127471069  880969.3496792894
17227.5  875514.6197669874  880881.2416657533
17228.0  870769.3477692879  880793.1444764822
17228.5  869105.4304503945  880706.5309214768
17229.0  860278.0186841754  880619.9275211954
17229.5  816866.4081420628  880533.4928774936
17230.0  685571.7891297127  880447.0689425711
17230.5  637517.9676739157  880360.6056819792
17231.0  827062.6316369384  880274.1533959175
17231.5  857141.645756457  880187.6633116473
17232.0  855891.5026072243  880101.1835342686
17232.5  860904.0594123303  880014.6670421226
17233.0  870451.2637099054  879928.1612052046
17233.5  874102.280755449  879841.6198265263
17234.0  875643.0149812304  879755.0889502389
17234.5  859936.4395735753  879668.5233731855
17235.0  876532.348355591  879581.9684576528
17235.5  876246.8251299855  879495.3800294809
17236.0  876139.120762109  879408.8019430279
17236.5  873815.2287185655  879322.1911079063
17237.0  740704.4075349612  879235.5908894308
17237.5  868400.4109914782  879148.958889985
17238.0  746747.249198852  879062.3377881638
17238.5  864371.5267448463  878974.2837405443
17239.0  775135.2043034828  878886.2407903321
17239.5  827981.3475829775  878798.161461231
17240.0  869791.0948223616  878710.0931929928
17240.5  874387.4593237864  878622.0298851131
17241.0  874969.510745494  878533.9773867909
17241.5  876304.2871789192  878445.9297942185
17242.0  876256.5482298686  878357.8929011405
17242.5  875319.732808167  878269.8610572558
17243.0  876671.0344966891  878181.8407211427
17243.5  876470.8861027448  878093.8249485453
17244.0  863485.6333678112  878005.8203037216
17244.5  876208.1381830841  877917.8205042953
17245.0  860718.2825989767  877829.8318493058
17245.5  876235.8315067034  877741.8480985208
17246.0  876461.3603051589  877653.8754859694
17246.5  876526.0158059204  877565.907703267
17247.0  876289.0765482171  877477.9514232033
17247.5  875617.020431543  877389.9623954084
17248.0  865801.3316982415  877301.9846125761
17248.5  874927.1786328284  877213.3607291057
17249.0  875835.7631428086  877124.7478464525
17249.5  875727.3624352256  877036.1453682599
17250.0  875721.1282665575  876947.5538174534
17250.5  875125.4810523789  876858.9728367783
17251.0  864244.2742949551  876770.4033108664
17251.5  872092.6191796474  876681.8436161717
17252.0  875201.393483209  876593.295451204
17252.5  875236.2707133712  876504.7577091105
17253.0  875052.629685782  876416.2306667108
17253.5  874262.9576448931  876327.7142795747
17254.0  861700.9539517481  876239.2089023676
17254.5  874130.6867402516  876150.7140856829
17255.0  871026.6480171533  876062.2303784647
17255.5  874443.131138887  875973.7568825842
17256.0  874062.6621943876  875885.2944451373
17256.5  872976.2927572341  875796.8425677713
17257.0  845549.238424523  875708.4016892444
17257.5  807410.4147542284  875619.9753253248
17258.0  857882.3961078095  875531.5598328875
17258.5  872227.7773737805  875443.1822846377
17259.0  867957.3837953286  875354.815741937
17259.5  868566.7028938697  875266.4599716858
17260.0  873653.3240217798  875178.1150009078
17260.5  873799.5254540119  875089.7804894203
17261.0  873717.5473792051  875001.4573864714
17261.5  873530.0724233177  874913.1443882401
17262.0  870590.3510945097  874824.8425326266
17262.5  869021.6832213146  874736.5512688977
17263.0  873150.5249623683  874648.2710791093
17263.5  873175.6585229629  874560.0010753192
17264.0  873093.1463683569  874471.7424852888
17264.5  872942.9206911161  874383.4944275852
17265.0  872516.5928241606  874295.257131871
17265.5  872700.9000593356  874207.0302664525
17266.0  872699.4309198544  874118.8147537019
17266.5  872227.9968037168  874030.6095139909
17267.0  865100.1063858377  873942.4152251671
17267.5  872391.1397136613  873854.2647817734
17268.0  849275.8914189566  873766.1253608366
17268.5  866813.2553335241  873678.1420682922
17269.0  872194.3387679402  873590.1697564846
17269.5  871938.2793894691  873502.2080703761
17270.0  871982.904187809  873414.2568261711
17270.5  871121.6332878545  873326.3167434952
17271.0  871703.1568869514  873238.3874883451
17271.5  871628.0697730926  873150.4681843022
17272.0  871445.2098738872  873062.560349382
17272.5  870753.0532966552  872974.6629458119
17273.0  862578.9281045896  872886.7762458017
17273.5  870444.2980402863  872798.9003321375
17274.0  870786.3840298697  872711.0350910479
17274.5  865735.3174510876  872623.1802492638
17275.0  867439.1454936567  872535.3366043194
17275.5  870287.2041767021  872447.5033404174
17276.0  870097.8650355198  872359.6810626591
17276.5  869677.4910756644  872271.8689889375
17277.0  868817.7102548864  872184.067887976
17277.5  868312.5986458284  872096.2074042219
17278.0  866955.8478908691  872008.3580883661
17278.5  860643.4950910935  871920.288939472
17279.0  851472.0213204065  871832.2309583611
17279.5  730030.7364361172  871744.1823961091
17280.0  802320.6591841457  871656.1454592847
17280.5  855589.4217072417  871568.1180889279
17281.0  864425.4983290907  871480.1019044622
17281.5  865486.1368550841  871392.0954024572
17282.0  863442.3812370853  871304.0999086221
17282.5  863611.0344108043  871216.1144649081
17283.0  867418.1377465915  871128.1397357552
17283.5  842989.7962754563  871040.1750740776
17284.0  867690.6881234829  870952.2213817278
17284.5  865933.5243651584  870864.2773175183
17285.0  830969.2120799711  870776.3445291986
17285.5  864422.3257428922  870688.4216737826
17286.0  866844.4724983803  870600.5098199238
17286.5  865217.1813030074  870512.6077261014
17287.0  758148.1247812342  870424.716565095
17287.5  844855.1847448172  870336.7747715415
17288.0  866969.3469973764  870248.8442702788
17288.5  866960.7442669201  870160.7584669299
17289.0  864652.6562919632  870072.6837681988
17289.5  866725.9863800353  869984.6163417103
17290.0  866256.0556461426  869896.5604825962
17290.5  866958.6675752226  869808.5119391781
17291.0  866839.9384908985  869720.4742333072
17291.5  863316.1131099034  869632.4443269229
17292.0  865975.9351237997  869544.425101157
17292.5  866717.1981984861  869456.4139077747
17293.0  866714.6458293507  869368.4135342804
17293.5  866466.8498091996  869280.4208377505
17294.0  866335.5094919909  869192.4386877017
17294.5  866103.6316451808  869104.4643489763
17295.0  866118.5503142952  869016.501165499
17295.5  865851.052854193  868928.5452627088
17296.0  863884.6066367874  868840.6003444891
17296.5  865261.2082272107  868752.6629518181
17297.0  863729.389207159  868664.7365277404
17297.5  863965.4304865941  868576.821697353
17298.0  856886.7742979291  868488.9183774766
17298.5  838837.7205353428  868401.0321565722
17299.0  848424.67266722  868313.1574197158
17299.5  862634.661269026  868225.2903509197
17300.0  863778.5199338142  868137.43415463
17300.5  864193.335407634  868049.5853793765
17301.0  863401.8188382377  867961.7476044246
17301.5  864226.1922652979  867873.9174072715
17302.0  858998.0310096107  867786.0982858752
17302.5  863855.2583551966  867698.2868476772
17303.0  863978.8520411701  867610.4859954898
17303.5  863836.2915777033  867522.6928014497
17304.0  863667.0930050347  867434.910739304
17304.5  863363.524478358  867347.1358503109
17305.0  849728.8369091734  867259.3719524022
17305.5  862370.4427315284  867171.616098038
17306.0  860169.1166598987  867083.8706692924
17306.5  791791.8186143724  866996.1327744453
17307.0  568124.8496545018  866908.4058312713
17307.5  856810.0120390505  866820.9355045136
17308.0  861308.1848004345  866733.4765334488
17308.5  861889.300855468  866646.5843458048
17309.0  860163.7901700239  866559.7033036221
17309.5  859525.349618024  866472.830993701
17310.0  861498.3042866879  866385.9694910002
17310.5  861160.1050192672  866299.1171621206
17311.0  860332.7278426419  866212.2753912497
17311.5  848130.21802577  866125.4429904297
17312.0  861091.5994003195  866038.6214874352
17312.5  861034.7566077845  865951.8088150711
17313.0  860941.0133437321  865865.0070083261
17313.5  860561.2334295228  865778.2143518911
17314.0  860459.7507370351  865691.4323921656
17314.5  860407.688864968  865604.6597252066
17315.0  831740.9758337735  865517.8974805477
17315.5  856715.7743785105  865431.1444254696
17316.0  858651.6237693267  865344.402426879
17316.5  858434.0809984638  865257.6693053126
17317.0  859331.9760642198  865170.9472009868
17317.5  855791.5169981433  865084.3261400707
17318.0  854352.3326285852  864997.7157464243
17318.5  858819.9367198999  864911.3167776378
17319.0  858806.8410699111  864824.9280079675
17319.5  858648.6519479149  864738.544904059
17320.0  858415.8534982428  864652.1724792877
17320.5  858143.5517822009  864565.8052173583
17321.0  857523.0135138963  864479.4488835437
17321.5  846318.5818244525  864393.0977301294
17322.0  856777.1150379892  864306.7576506509
17322.5  854348.613639568  864220.4223587554
17323.0  856528.5578512619  864134.0982557345
17323.5  856406.9175218252  864047.7794130534
17324.0  856035.5892768943  863961.4713453435
17324.5  855611.9955377085  863875.1691077054
17325.0  855080.4352171003  863788.8769375831
17325.5  854358.9222968065  863702.5906243774
17326.0  826721.0711727914  863616.3149784643
17326.5  827881.5288753705  863530.0450802505
17327.0  850488.376332868  863443.7856926777
17327.5  844802.5907649625  863357.5442434276
17328.0  771784.222460257  863271.3133872444
17328.5  802247.4804573905  863185.1159282218
17329.0  792050.2926245  863098.9291666917
17329.5  828677.2458204823  863012.7474853253
17330.0  835266.9588238725  862926.5760707252
17330.5  813189.7551054999  862840.4097046199
17331.0  792948.6604276814  862754.2540420942
17331.5  723563.8631272449  862668.1035170755
17332.0  471979.3810809428  862581.9635774525
17332.5  718013.9395885426  862495.8285873687
17333.0  800781.5095380112  862409.7039737983
17333.5  826133.5393149472  862323.5847688506
17334.0  835710.8146867572  862237.4760400488
17334.5  837548.7040743721  862151.3728419625
17335.0  824318.5930528952  862065.2797132166
17335.5  799548.4839940782  861979.1919241141
17336.0  841724.4134916357  861893.1150411869
17336.5  845515.3996746867  861807.0430725188
17337.0  846161.2097377564  861720.9819272908
17337.5  781923.438354598  861634.7890348886
17338.0  846669.0711730425  861548.6071666422
17338.5  846570.6580711782  861462.0822612805
17339.0  844185.0592287662  861375.5683288049
17339.5  846113.160646072  861289.0641270597
17340.0  845399.2104267518  861202.5715733019
17340.5  844189.3136796213  861116.0886220713
17341.0  842236.7650062706  861029.6169767911
17341.5  838254.7572090495  860943.1553664585
17342.0  804690.477245371  860856.704765012
17342.5  810762.4745972647  860770.2640593499
17343.0  716661.6956666264  860683.8345137696
17343.5  679666.4712489364  860597.4152428169
17344.0  760907.3070184791  860511.0064758604
17344.5  830212.9970465446  860424.6081588564
17345.0  836656.987230605  860338.2208819913
17345.5  839344.946099521  860251.8438622741
17346.0  840335.0110019994  860165.4773440026
17346.5  840385.7341734197  860079.1210440759
17347.0  835173.9888611552  859992.7760458853
17347.5  838363.3993654377  859906.4282269952
17348.0  840459.7306130864  859820.0914020493
17348.5  840439.662180203  859733.726150285
17349.0  840065.0699889114  859647.3719346459
17349.5  838338.4891740355  859561.0278662294
17350.0  838904.0988390354  859474.694711403
17350.5  838520.4827952784  859388.3716426884
17351.0  831434.51291375  859302.0593925618
17351.5  833975.0204868644  859215.7577484299
17352.0  836628.9017531967  859129.4667243006
17352.5  836471.5882055922  859043.185836327
17353.0  835784.3818809388  858956.9163310124
17353.5  834982.8557010418  858870.6568386944
17354.0  831720.5597712476  858784.4077488505
17354.5  801067.6602322682  858698.1697368755
17355.0  832890.2823915596  858611.9420957955
17355.5  832001.2038892368  858525.724610668
17356.0  830267.5175526909  858439.5178897813
17356.5  830340.3430971074  858353.3216353682
17357.0  829660.672963246  858267.1364139419
17357.5  828782.1794307792  858180.9615413547
17358.0  827639.841951707  858094.7972143809
17358.5  824577.7977176312  858008.6436492436
17359.0  825766.0714614202  857922.5010059478
17359.5  824717.1865417262  857836.3686361361
17360.0  823608.7923786095  857750.2472557558
17360.5  822406.4166401549  857664.1358943527
17361.0  820447.3900411747  857578.035420093
17361.5  799350.9865052815  857491.9450279023
17362.0  818163.5291499161  857405.8656436867
17362.5  816773.6559424447  857319.7965896835
17363.0  816039.8044033407  857233.7382552262
17363.5  814319.4296315751  857147.6901553305
17364.0  813167.0947226619  857061.6528464028
17364.5  810139.5741561548  856975.6257304862
17365.0  810382.5871681509  856889.6092612869
17365.5  806586.488895772  856803.6032300709
17366.0  804485.0843929058  856717.608228122
17366.5  807193.4599621851  856631.6231721394
17367.0  807387.3006003278  856545.6491269534
17367.5  807476.7557802222  856459.6848441974
17368.0  807704.24920017  856373.731412788
17368.5  804321.8135556211  856287.785715252
17369.0  808294.0585471134  856201.8516824766
17369.5  809655.5239684423  856115.9272524335
17370.0  808934.069904898  856030.0134752786
17370.5  812519.5448093424  855944.1101741944
17371.0  813651.1775516886  855858.2179266405
17371.5  813538.0256586217  855772.3353533855
17372.0  814954.1840587329  855686.4640356515
17372.5  816923.8271347634  855600.6028294835
17373.0  817783.1461974877  855514.7525217928
17373.5  818955.9957487242  855428.9121698041
17374.0  819973.6457379651  855343.0828255492
17374.5  820899.6459391358  855257.2636236817
17375.0  821692.8816914608  855171.4552282495
17375.5  822190.0519223291  855085.6570152434
17376.0  817901.1757914443  854999.8694319468
17376.5  823704.3556344142  854914.092065278
17377.0  823444.7773422573  854828.3260810645
17377.5  825697.0308164897  854742.5693968914
17378.0  814701.5628784327  854656.8237999129
17378.5  827071.0383212264  854571.0857574015
17379.0  827928.8045848819  854485.3583473825
17379.5  827104.3095194222  854399.6409104221
17380.0  829129.2220570119  854313.9344403502
17380.5  829696.2911095638  854228.2383463532
17381.0  829663.1366862861  854142.5529312219
17381.5  827153.3943803459  854056.8775953683
17382.0  831191.8582645319  853971.2128135093
17382.5  831654.0367190113  853885.5586428458
17383.0  818219.2883853328  853799.9153138121
17383.5  832589.0640325628  853714.2817889109
17384.0  833138.7623136403  853628.6590472012
17384.5  833574.2627903788  853543.0466242578
17385.0  833933.8666783025  853457.4452865297
17385.5  834350.3025435793  853371.8538866368
17386.0  834709.6032972039  853286.273149084
17386.5  835029.8333173541  853200.7027415251
17387.0  835246.2916963445  853115.1428214798
17387.5  835176.2090545045  853029.5930454826
17388.0  830496.6946914559  852944.0543410875
17388.5  835594.5489825064  852858.524612371
17389.0  835848.0421692122  852773.0052946333
17389.5  835356.6062102615  852687.4961614681
17390.0  835739.1773299419  852601.9977436422
17390.5  830540.93337795  852516.5098194778
17391.0  806915.2583160814  852431.0323337176
17391.5  835777.9801362708  852345.565172672
17392.0  837408.738184053  852260.108471087
17392.5  837933.8075488897  852174.6621639783
17393.0  837076.4436986027  852089.226492573
17393.5  836628.9452553164  852003.8011841116
17394.0  838376.7024328208  851918.3862593418
17394.5  794469.2866783778  851832.9816842471
17395.0  833995.6736481586  851747.5881955505
17395.5  811087.2810240557  851662.2045744245
17396.0  838551.198005684  851576.8313782824
17396.5  838962.437184248  851491.4686335137
17397.0  800987.2850978341  851406.1165134971
17397.5  837860.5393455583  851320.7744407494
17398.0  822771.7499040583  851235.4437027702
17398.5  833849.0809395362  851150.1235227705
17399.0  839685.837647409  851064.8141082014
17399.5  840153.0925149986  850979.515103289
17400.0  836154.8905540628  850894.2266703569
17400.5  839821.6212770427  850808.9486829585
17401.0  840595.8974204153  850723.6808625833
17401.5  840736.4523121894  850638.4236688968
17402.0  840837.6006049984  850553.1767864311
17402.5  838940.4720024117  850467.940478531
17403.0  840782.3185862681  850382.714835335
17403.5  840966.1393645623  850297.4989283491
17404.0  840765.3842522282  850212.2939901548
17404.5  840267.9814472883  850127.0992682489
17405.0  835357.0121927962  850041.9151517343
17405.5  802976.728506815  849956.7412381463
17406.0  839207.6063448102  849871.5780474059
17406.5  835913.8706122795  849786.4247815424
17407.0  839398.5730722992  849701.2823771908
17407.5  839619.200121944  849616.150093075
17408.0  839597.1901820621  849531.0285209853
17408.5  837917.5437052386  849445.9170693842
17409.0  838164.9264401397  849360.8161083667
17409.5  836357.9901245727  849275.7256668364
17410.0  827090.226670375  849190.6455299484
17410.5  830016.6368777073  849105.5753562251
17411.0  820596.6998053612  849020.516313894
17411.5  791773.0426468324  848935.4670440512
17412.0  662788.6382513498  848850.4291824885
17412.5  670671.8217638324  848765.4007268931
17413.0  781704.7951482707  848680.3831025789
17413.5  818330.7229059405  848595.3755923908
17414.0  823631.4586242108  848510.3787453914
17414.5  821844.8294113044  848425.3921216875
17415.0  831590.9357062707  848340.4158957478
17415.5  837503.3925553816  848255.4502885017
17416.0  839153.6296009263  848170.4951704263
17416.5  839169.4069041988  848085.5500209518
17417.0  840425.3184139935  848000.6155982795
17417.5  840914.249474975  847915.6915126627
17418.0  841251.965871152  847830.7774553209
17418.5  841372.8295883482  847745.8736339351
17419.0  839388.8785878482  847660.9800548686
17419.5  841368.9619884886  847576.0971165462
17420.0  840151.0505128606  847491.224090898
17420.5  753453.8948710258  847406.3616641908
17421.0  840573.9808689049  847321.5097529194
17421.5  840477.621402708  847236.6677252768
17422.0  832692.3299021138  847151.8364803633
17422.5  837483.6888073521  847067.0153868916
17423.0  825192.3610726586  846982.2049630388
17423.5  832446.8894540027  846897.4044150444
17424.0  841091.1913644972  846812.6146113982
17424.5  841634.2996122534  846727.8350336192
17425.0  841594.1783916982  846643.0658997576
17425.5  768237.3588820945  846558.3071743104
17426.0  841173.8557368448  846473.558885164
17426.5  840655.2397143322  846388.8207990341
17427.0  834605.4685492822  846304.0932219482
17427.5  808227.4109382282  846219.3755236648
17428.0  839605.4560397465  846134.66868337
17428.5  834296.3937846926  846049.9729169746
17429.0  841521.4256220652  845965.2871477322
17429.5  841579.5342475194  845880.6123843052
17430.0  841424.8875484149  845795.9480353129
17430.5  840737.1121165343  845711.2937472992
17431.0  818828.1361165972  845626.6498893633
17431.5  835674.0368313232  845542.0163616886
17432.0  773902.8648450484  845457.3935722378
17432.5  803121.385304499  845372.7806650372
17433.0  823625.0220809575  845288.1784894357
17433.5  839891.9141736306  845203.5862802613
17434.0  840910.7614022661  845119.0046239592
17434.5  840965.4872362822  845034.4334810452
17435.0  841292.825995549  844949.872424044
17435.5  841304.7961520178  844865.3215343967
17436.0  824462.297242904  844780.7814027026
17436.5  841288.8153104406  844696.2512896507
17437.0  815454.5249086344  844611.731695173
17437.5  841169.4311890256  844527.222214093
17438.0  840604.1963078115  844442.7234131721
17438.5  794110.7553242741  844358.2348134395
17439.0  841022.5116391431  844273.7566414207
17439.5  841197.7840989275  844189.2895757286
17440.0  841104.62422894  844104.8321543577
17440.5  840357.3638309326  844020.3853359981
17441.0  798249.2154854005  843935.9491187957
17441.5  840084.9616632623  843851.522769565
17442.0  840877.6946183231  843767.1069008094
17442.5  840927.3544825877  843682.7014549641
17443.0  840797.405131147  843598.3063367163
17443.5  840664.812843512  843513.9215499761
17444.0  840941.0656315561  843429.547113849
17444.5  840959.1468253154  843345.1826017183
17445.0  840927.9797424128  843260.8287168029
17445.5  840858.8632122306  843176.4852552623
17446.0  840795.3340368782  843092.1516150258
17446.5  840718.3930550118  843007.8286921959
17447.0  840558.0675964155  842923.5159613045
17447.5  840377.5004546111  842839.2134401427
17448.0  837855.4341459449  842754.9217695739
17448.5  840313.2656808464  842670.6383747498
17449.0  839834.6774683429  842586.3653846469
17449.5  839938.6096997858  842502.0990715827
17450.0  825999.8838700855  842417.8431092845
17450.5  839259.4457429791  842333.5970890283
17451.0  838641.5531974243  842249.3617247242
17451.5  821385.2377791797  842165.1365724689
17452.0  836747.9642731663  842080.9217984625
17452.5  832406.7701540982  841996.7172848147
17453.0  779376.8018462759  841912.5228267077
17453.5  674276.2114072947  841828.3389306548
17454.0  821500.9413396183  841744.1652952536
17454.5  835209.2926855894  841660.0015829136
17455.0  836843.3980640387  841575.8488205213
17455.5  830919.1875995975  841491.7059687786
17456.0  817269.114059277  841407.5732509613
17456.5  836051.2657092412  841323.4512202175
17457.0  837895.4440595476  841239.3391302889
17457.5  837981.4427697408  841155.2373036828
17458.0  837472.8111407155  841071.146010994
17458.5  813092.2900867458  840988.4853147286
17459.0  833258.7493805723  840905.8349578736
17459.5  831441.4799473458  840833.7123205105
17460.0  825184.666508453  840761.5973238139
17460.5  746447.1047093422  840689.2192802951
17461.0  743205.9072718335  840616.8490616397
17461.5  824704.9916849411  840544.2217811262
17462.0  832976.6895424321  840471.6025477443
17462.5  832552.6405336146  840398.7326172978
17463.0  836183.469251236  840325.8704032128
17463.5  836481.7147319645  840252.7638305079
17464.0  827428.4721473431  840179.6651627045
17464.5  829955.239446804  840106.3273882632
17465.0  827125.0125809327  840032.9979525337
17465.5  834871.0429301927  839959.4353812324
17466.0  831371.9661806717  839885.8812082686
17466.5  836438.6291486877  839812.09876504
17467.0  834674.5816912723  839738.3250014998
17467.5  836120.2885318631  839664.3290470142
17468.0  835518.1371502378  839590.3413490498
17468.5  834715.8157499586  839516.1372056532
17469.0  833282.1815282622  839441.9409084833
17469.5  830657.7527831804  839358.6063673042
17470.0  825929.3812857172  839275.2826132547
17470.5  814520.1001428132  839191.433955118
17471.0  775770.6942427858  839107.5956458118
17471.5  533175.9721723662  839023.7675365958
17472.0  646081.4749588881  838939.9497136478
17472.5  770344.461002686  838856.1418037204
17473.0  819650.8206149247  838772.344388709
17473.5  824556.4835195781  838688.5573564271
17474.0  830500.3036650721  838604.7807290097
17474.5  829993.9642432466  838521.0137738864
17475.0  822908.2366063893  838437.2572843344
17475.5  834714.122408786  838353.5109341312
17476.0  835403.854657212  838269.7751436222
17476.5  835689.2089634041  838186.0495243386
17477.0  833611.5027752019  838102.3339095797
17477.5  835910.4685917152  838018.6283988381
17478.0  835864.274303354  837934.9334727791
17478.5  835798.5459711886  837851.2485827934
17479.0  835428.0577999336  837767.5740455699
17479.5  834613.3889336379  837683.9170396734
17480.0  828390.2148623925  837600.2706883369
17480.5  780999.5579283597  837516.6366233747
17481.0  810013.3202223822  837433.0127719663
17481.5  833432.8794409957  837349.3991440237
17482.0  834915.5846648563  837265.7957666065
17482.5  833569.4047535333  837182.2026257138
17483.0  831426.4214593204  837098.6197496017
17483.5  834589.6356176239  837015.0469974955
17484.0  835678.3421895164  836931.4845385789
17484.5  835655.8485033694  836847.9322852354
17485.0  835571.9373367057  836764.3902473568
17485.5  835554.4755143151  836680.8583860431
17486.0  835540.1949400419  836597.3367516402
17486.5  835468.1099994114  836513.8248151932
17487.0  835358.3830557155  836430.324148121
17487.5  834645.8858570531  836346.8328974944
17488.0  829593.0613562015  836263.3520314652
17488.5  833412.4147222104  836179.8812540771
17489.0  834941.5076550725  836096.4209651827
17489.5  834239.2051226747  836012.9571809571
17490.0  834815.8927231776  835929.5041504747
17490.5  834510.3503162937  835846.0507838684
17491.0  833428.7572475967  835762.6077439813
17491.5  811127.870422743  835679.1745656811
17492.0  830710.5626869152  835595.7516974817
17492.5  833915.0495911889  835512.3390437736
17493.0  834243.4338956401  835428.9369942092
17493.5  833266.9325198325  835345.5447610152
17494.0  834229.5406095444  835262.1625584624
17494.5  834126.9081732081  835178.790496686
17495.0  833844.8200536823  835095.4289935295
17495.5  829446.3014749622  835012.0774132699
17496.0  832008.7079620311  834928.7361630462
17496.5  832400.6318977242  834845.4048405637
17497.0  832254.4290379898  834762.084009055
17497.5  784225.5752014291  834678.772977985
17498.0  832370.1075599253  834595.4725588242
17498.5  833371.4889586605  834512.1820994598
17499.0  833485.8457368035  834428.9019185574
17499.5  833288.0001641719  834345.6310167921
17500.0  833125.0439498047  834262.3700446533
17500.5  832855.4797314832  834179.11824068
17501.0  749878.36755299  834095.8763684452
17501.5  823297.1708750175  834012.6447478071
17502.0  823699.0625806607  833929.4231295065
17502.5  832770.8298152417  833846.2115677445
17503.0  832722.5426143946  833763.0106001464
17503.5  832560.3581470852  833679.8193428775
17504.0  832183.9929992581  833596.6385701225
17504.5  828162.7913997328  833513.46766822
17505.0  824498.7315335956  833430.3072589227
17505.5  829834.6056794956  833347.1565890156
17506.0  780061.8835361057  833264.0165830487
17506.5  827382.1227258741  833180.8860947081
17507.0  821959.0343155327  833097.7661284615
17507.5  830444.567117085  833014.656140142
17508.0  829955.2009407883  832931.5565792255
17508.5  828724.5355516644  832848.4671955993
17509.0  826154.4662356504  832765.3879061205
17509.5  819443.169689964  832682.3186883084
17510.0  791669.3944360766  832599.2599561115
17510.5  642931.5854309887  832516.2141780717
17511.0  785083.9411044719  832433.1781321961
17511.5  818569.5224044682  832350.1520237803
17512.0  814465.693176963  832267.1366626606
17512.5  827557.7904289393  832184.1311611423
17513.0  826660.2498054799  832101.1360543264
17513.5  829864.2875343699  832018.1506887448
17514.0  830322.8999332264  831935.175646465
17514.5  830558.3901299143  831852.2105977406
17515.0  830655.002503234  831769.2556109163
17515.5  830682.5103262601  831686.310970964
17516.0  830100.5204814345  831603.376492293
17516.5  829376.7439715153  831520.4520806513
17517.0  823685.6668429642  831437.5375473744
17517.5  830219.8398536169  831354.632986882
17518.0  829969.650921019  831271.7392762349
